1212070;1212;BIRU-BIRU;33707803;986490584
1212080;1212;SINEMBAH TANJUNG MUDA HILIR;33601177;987260927
1212090;1212;BANGUN PURBA;33593222;988142264
1212190;1212;GALANG;34312761;989011223
1212200;1212;TANJUNG MORAWA;35190779;988142264
1212210;1212;PATUMBAK;34949604;987205877
1212220;1212;DELI TUA;34902175;986930685
1212230;1212;SUNGGAL;3611391;985830907
1212240;1212;HAMPARAN PERAK;37618891;985940814
1212250;1212;LABUHAN DELI;36711541;986270628
1212260;1212;PERCUT SEI TUAN;36396672;98770147
1212270;1212;BATANG KUIS;3629103;988252502
1212280;1212;PANTAI LABU;36687724;988693609
1212290;1212;BERINGIN;36286693;988693609
1212300;1212;LUBUK PAKAM;35663315;988751518
1212310;1212;PAGAR MERBAU;35281289;989134965
1213010;1213;BOHOROK;3465968;980465185
1213011;1213;SIRAPIT;3561384;983006322
1213020;1213;SALAPIAN;34838956;982869478
1213021;1213;KUTAMBARU;33240507;982869478
1213030;1213;SEI BINGAI;33624512;984622987
1213040;1213;KUALA;34831174;983745717
1213050;1213;SELESAI;360291;984184224
1213060;1213;BINJAI;36728406;984513272
1213070;1213;STABAT;3750767;984529711
1213080;1213;WAMPU;36840227;983307468
1213090;1213;BATANG SERANGAN;36669367;980028892
1213100;1213;SAWIT SEBERANG;3805564;982431747
1213110;1213;PADANG TUALANG;38146839;983417006
1213120;1213;HINAI;38339692;984293891
1213130;1213;SECANGGANG;38831443;985501283
1213140;1213;TANJUNG PURA;38985702;984207987
1213150;1213;GEBANG;39656536;983745717
1213160;1213;BABALAN;40367487;983417006
1213170;1213;SEI LEPAN;38068124;981120116
1213180;1213;BRANDAN BARAT;40176352;982322355
1213190;1213;BESITANG;39887138;98090174
1213200;1213;PANGKALAN SUSU;40986157;982322355
1213201;1213;PEMATANG JAYA;42109781;981557066
1214010;1214;HIBALA;-4640027;984622987
1214011;1214;TANAH MASA;-2498447;984952228
1214020;1214;PULAU-PULAU BATU;-2239672;983821052
1214021;1214;PULAU-PULAU BATU TIMUR;1292962;986380598
1214022;1214;SIMUK;-786021;978667182
1214023;1214;PULAU-PULAU BATU BARAT;-1085789;983115816
1214024;1214;PULAU-PULAU BATU UTARA;-276875;98385532
1214030;1214;TELUK DALAM;6052335;978395151
1214031;1214;FANAYAMA;605328;977742702
1214032;1214;TOMA;6662146;978776023
1214033;1214;MANIAMOLO;6429536;97730807
1214034;1214;MAZINO;6991834;978395151
1214035;1214;LUAHAGUNDRE MANIAMOLO;5840218;977224885
1214036;1214;ONOLALU;6264516;978295646
1214040;1214;AMANDRAYA;680622;976873706
1214041;1214;ARAMO;7369787;977525352
1214042;1214;ULUSUSUA;817197;977036561
1214050;1214;LAHUSA;7650603;978503951
1214051;1214;SIDUAORI;8310857;978395151
1214052;1214;SOMAMBAWA;8357059;978884881
1214060;1214;GOMO;8878405;977960118
1214061;1214;SUSUA;7934789;977742702
1214062;1214;MAZO;8265072;977688358
1214063;1214;UMBUNASI;925807;97730807
1214064;1214;IDANOTAE;8855179;977769875
1214065;1214;ULUIDANOTAE;905013;977667335
1214066;1214;BORONADU;8690323;977525352
1214070;1214;LOLOMATUA;9591444;976385368
1214071;1214;ULUNOYO;8786391;976765157
1214072;1214;HURUNA;9780419;976602365
1214080;1214;LOLOWA'U;8882946;975788975
1214081;1214;HILIMEGAI;8740136;976276895
1214082;1214;OOU;7889972;976493858
1214083;1214;ONOHAZUMBA;9829664;975788975
1214084;1214;HILISALAWAAHE;9403723;975626411
1215010;1215;PAKKAT;2160693;984403573
1215020;1215;ONAN GANJANG;21401409;986380598
1215030;1215;SIJAMA POLANG;21785066;987260927
1215040;1215;DOLOK SANGGUL;22465397;987371039
1215050;1215;LINTONG NIHUTA;22555384;988583309
1215060;1215;PARANGINAN;23037519;989355737
1215070;1215;BAKTI RAJA;23094209;988087151
1215080;1215;POLLUNG;23736302;986820636
1215090;1215;PARLILITAN;2394682;984403573
1215100;1215;TARA BINTANG;2258423;983745717
